Company,PN,Whse,Nomenclature,Cost,Retail,Type,Weight,Units,AltPN,Code,Vendor,Date Updated,Vendor PartID,Cost Change percentage,Status
01,T33510CRAC,01,TY3351 TYB 1/2 K5.6 CR 175 HSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,87575789175,,
01,T33510CRAD,01,TY3351 TYB 1/2 K5.6 CR 200 HSW,7.65,0.00,50,0.18,EA,A,,CORE MAIN,,87575789200,,
01,T33510CRAE,01,TY3351 TYB 1/2 K5.6 CR 286 HSW,7.65,0.00,50,0.18,EA,A,,CORE MAIN,,87575789286,,
01,T33510CRAF,01,TY3351 TYB 1/2 K5.6 CR 360 HSW,10.78,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T33510WHAA,01,TY3351 TYB 1/2 K5.6 WH 135 HSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T33510WHAB,01,TY3351 TYB 1/2 K5.6 WH 155 HSW,7.65,0.00,50,0.18,EA,A,,CORE MAIN,,87575784155,,
01,T33510WHAC,01,TY3351 TYB 1/2 K5.6 WH 175 HSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,87575784175,,
01,T33510WHAD,01,TY3351 TYB 1/2 K5.6 WH 200 HSW,7.65,0.00,50,0.18,EA,A,,CORE MAIN,,87575784200,,
01,T33510WHAE,01,TY3351 TYB 1/2 K5.6 WH 286 HSW,7.65,0.00,50,0.18,EA,A,,CORE MAIN,,87575784286,,
01,T33510WHAF,01,TY3351 TYB 1/2 K5.6 WH 360 HSW,10.78,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T33510WXAD,01,TY3351 TYB 1/2 K5.6 WX 200 HSW,14.3,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T33510WXAE,01,TY3351 TYB 1/2 K5.6 WX 286 HSW,14.3,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34510BRAA,01,TY3451 TYB 1/2 K5.6 BR 135 VSW,8.11,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34510BRAB,01,TY3451 TYB 1/2 K5.6 BR 155 VSW,8.11,0.00,50,0.18,EA,A,,CORE MAIN,,87575751155,,
01,T34510BRAC,01,TY3451 TYB 1/2 K5.6 BR 175 VSW,8.11,0.00,50,0.18,EA,A,,CORE MAIN,,87575751175,,
01,T34510BRAD,01,TY3451 TYB 1/2 K5.6 BR 200 VSW,8.11,0.00,50,0.18,EA,A,,CORE MAIN,,87575751200,,
01,T34510BRAE,01,TY3451 TYB 1/2 K5.6 BR 286 VSW,8.11,0.00,50,0.18,EA,A,,CORE MAIN,,87575751286,,
01,T34510BRAF,01,TY3451 TYB 1/2 K5.6 BR 360 VSW,8.51,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34510CRAA,01,TY3451 TYB 1/2 K5.6 CR 135 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34510CRAB,01,TY3451 TYB 1/2 K5.6 CR 155 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,87575759155,,
01,T34510CRAC,01,TY3451 TYB 1/2 K5.6 CR 175 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34510CRAD,01,TY3451 TYB 1/2 K5.6 CR 200 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,87575759200,,
01,T34510CRAE,01,TY3451 TYB 1/2 K5.6 CR 286 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34510CRAF,01,TY3451 TYB 1/2 K5.6 CR 360 VSW,10078,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34510WHAA,01,TY3451 TYB 1/2 K5.6 WH 135 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34510WHAB,01,TY3451 TYB 1/2 K5.6 WH 155 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,87575754155,,
01,T34510WHAC,01,TY3451 TYB 1/2 K5.6 WH 175 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34510WHAD,01,TY3451 TYB 1/2 K5.6 WH 200 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,87575754200,,
01,T34510WHAE,01,TY3451 TYB 1/2 K5.6 WH 286 VSW,9.49,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310BRAA,01,TY1131 TYFRB QR1/2K2.8 BR 135UP,7.69,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310BRAB,01,TY1131 TYFRB QR1/2K2.8 BR 155UP,7.69,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310BRAC,01,TY1131 TYFRB QR1/2K2.8 BR 175UP,7.69,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310BRAD,01,TY1131 TYFRB QR1/2K2.8 BR 200UP,7.69,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310BRAE,01,TY1131 TYFRB QR1/2K2.8 BR 286UP,7.69,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310CRAA,01,TY1131 TYFRB QR1/2K2.8 CR 135UP,8.34,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310CRAB,01,TY1131 TYFRB QR1/2K2.8 CR 155UP,8.34,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310CRAC,01,TY1131 TYFRB QR1/2K2.8 CR 175UP,8.34,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310CRAD,01,TY1131 TYFRB QR1/2K2.8 CR 200UP,8.34,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310CRAE,01,TY1131 TYFRB QR1/2K2.8 CR 286UP,8.34,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310WHAB,01,TY1131 TYFRB QR1/2K2.8 WH 155UP,8.34,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310WHAC,01,TY1131 TYFRB QR1/2K2.8 WH 175UP,8.34,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T11310WHAD,01,TY1131 TYFRB QR1/2K2.8 WH 200UP,8.34,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T12310BRAA,01,TY1231 TYFRB QR1/2K2.8 BR 135PD,7.69,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310BRAB,01,TY1231 TYFRB QR1/2K2.8 BR 155PD,7.69,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310BRAC,01,TY1231 TYFRB QR1/2K2.8 BR 175PD,7.69,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310BRAD,01,TY1231 TYFRB QR1/2K2.8 BR 200PD,7.69,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310BRAE,01,TY1231 TYFRB QR1/2K2.8 BR 286PD,7.69,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310CRAA,01,TY1231 TYFRB QR1/2K2.8 CR 135PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310CRAB,01,TY1231 TYFRB QR1/2K2.8 CR 155PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310CRAC,01,TY1231 TYFRB QR1/2K2.8 CR 175PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310CRAD,01,TY1231 TYFRB QR1/2K2.8 CR 200PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310CRAE,01,TY1231 TYFRB QR1/2K2.8 CR 286PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310WHAA,01,TY1231 TYFRB QR1/2K2.8 WH 135PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310WHAB,01,TY1231 TYFRB QR1/2K2.8 WH 155PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310WHAC,01,TY1231 TYFRB QR1/2K2.8 WH 175PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310WHAD,01,TY1231 TYFRB QR1/2K2.8 WH 200PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T12310WHAE,01,TY1231 TYFRB QR1/2K2.8 WH 286PD,9.57,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T21310BRAA,01,TY2131 TYFRB QR1/2K4.2 BR 135UP,7.48,0.00,50,0.18,EA,A,,CORE MAIN,,87573401135,,
01,T21310BRAB,01,TY2131 TYFRB QR1/2K4.2 BR 155UP,7.48,0.00,50,0.18,EA,A,,CORE MAIN,,87573401155,,
01,T21310BRAC,01,TY2131 TYFRB QR1/2K4.2 BR 175UP,7.48,0.00,50,0.18,EA,A,,CORE MAIN,,87573401175,,
01,T21310BRAD,01,TY2131 TYFRB QR1/2K4.2 BR 200UP,7.48,0.00,50,0.18,EA,A,,CORE MAIN,,87573401200,,
01,T21310BRAE,01,TY2131 TYFRB QR1/2K4.2 BR 286UP,7.48,0.00,50,0.18,EA,A,,CORE MAIN,,87573401200,,
01,T21310CRAA,01,TY2131 TYFRB QR1/2K4.2 CR 135UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T21310CRAB,01,TY2131 TYFRB QR1/2K4.2 CR 155UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,87573409155,,
01,T21310CRAC,01,TY2131 TYFRB QR1/2K4.2 CR 175UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,87573409175,,
01,T21310CRAD,01,TY2131 TYFRB QR1/2K4.2 CR 200UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T21310CRAE,01,TY2131 TYFRB QR1/2K4.2 CR 286UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T21310WHAA,01,TY2131 TYFRB QR1/2K4.2 WH 135UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T21310WHAB,01,TY2131 TYFRB QR1/2K4.2 WH 155UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T21310WHAC,01,TY2131 TYFRB QR1/2K4.2 WH 175UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T21310WHAD,01,TY2131 TYFRB QR1/2K4.2 WH 200UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,87573404200,,
01,T21310WHAE,01,TY2131 TYFRB QR1/2K4.2 WH 286UP,8.15,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T22310BRAA,01,TY2231 TYFRB QR1/2K4.2 BR 135PD,7.48,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T22310BRAB,01,TY2231 TYFRB QR1/2K4.2 BR 155PD,7.48,0.00,50,0.17,EA,A,,CORE MAIN,,87573411155,,
01,T22310BRAC,01,TY2231 TYFRB QR1/2K4.2 BR 175PD,7.48,0.00,50,0.17,EA,A,,CORE MAIN,,87573411175,,
01,T22310BRAD,01,TY2231 TYFRB QR1/2K4.2 BR 200PD,7.48,0.00,50,0.17,EA,A,,CORE MAIN,,87573411200,,
01,T22310BRAE,01,TY2231 TYFRB QR1/2K4.2 BR 286PD,7.48,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T22310CRAA,01,TY2231 TYFRB QR1/2K4.2 CR 135PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T22310CRAB,01,TY2231 TYFRB QR1/2K4.2 CR 155PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,87573419155,,
01,T22310CRAC,01,TY2231 TYFRB QR1/2K4.2 CR 175PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,87573419175,,
01,T22310CRAD,01,TY2231 TYFRB QR1/2K4.2 CR 200PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,87573419200,,
01,T22310CRAE,01,TY2231 TYFRB QR1/2K4.2 CR 286PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T22310WHAA,01,TY2231 TYFRB QR1/2K4.2 WH 135PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T22310WHAB,01,TY2231 TYFRB QR1/2K4.2 WH 155PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,87573414155,,
01,T22310WHAC,01,TY2231 TYFRB QR1/2K4.2 WH 175PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,87573414175,,
01,T22310WHAD,01,TY2231 TYFRB QR1/2K4.2 WH 200PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,87573414200,,
01,T22310WHAE,01,TY2231 TYFRB QR1/2K4.2 WH 286PD,9.89,0.00,50,0.17,EA,A,,CORE MAIN,,87573414286,,
01,T31310BRAA,01,TY3131 TYFRB QR1/2K5.6 BR 135UP,6.22,0.00,50,0.18,EA,A,,CORE MAIN,,87773701135,,
01,T31310BRAB,01,TY3131 TYFRB QR1/2K5.6 BR 155UP,4.91,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T31310BRAC,01,TY3131 TYFRB QR1/2K5.6 BR 175UP,6.22,0.00,50,0.18,EA,A,,CORE MAIN,,87773701175,,
01,T31310BRAD,01,TY3131 TYFRB QR1/2K5.6 BR 200UP,5.07,0.00,50,0.18,EA,A,,CORE MAIN,,87773701200,,
01,T31310BRAE,01,TY3131 TYFRB QR1/2K5.6 BR 286UP,5.92,0.00,50,0.18,EA,A,,CORE MAIN,,87773701286,,
01,T31310CRAA,01,TY3131 TYFRB QR1/2K5.6 CR 135UP,7.41,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T31310CRAB,01,TY3131 TYFRB QR1/2K5.6 CR 155UP,6.32,0.00,50,0.18,EA,A,,CORE MAIN,,87773709155,,
01,T31310CRAC,01,TY3131 TYFRB QR1/2K5.6 CR 175UP,6.8,0.00,50,0.18,EA,A,,CORE MAIN,,87773709175,,
01,T31310CRAD,01,TY3131 TYFRB QR1/2K5.6 CR 200UP,6.8,0.00,50,0.18,EA,A,,CORE MAIN,,87773709200,,
01,T31310CRAE,01,TY3131 TYFRB QR1/2K5.6 CR 286UP,6.8,0.00,50,0.18,EA,A,,CORE MAIN,,87773709286,,
01,T31310WHAA,01,TY3131 TYFRB QR1/2K5.6 WH 135UP,6.32,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T31310WHAB,01,TY3131 TYFRB QR1/2K5.6 WH 155UP,7.4,0.00,50,0.18,EA,A,,CORE MAIN,,87773704155,,
01,T31310WHAC,01,TY3131 TYFRB QR1/2K5.6 WH 175UP,6.32,0.00,50,0.18,EA,A,,CORE MAIN,,87773704175,,
01,T31310WHAD,01,TY3131 TYFRB QR1/2K5.6 WH 200UP,7.4,0.00,50,0.18,EA,A,,CORE MAIN,,87773704200,,
01,T31310WHAE,01,TY3131 TYFRB QR1/2K5.6 WH 286UP,7.4,0.00,50,0.18,EA,A,,CORE MAIN,,87773704286,,
01,T31310BKAB,01,TY3131 TYFRB QR1/2K5.6 BK 155UP,18.23,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T31310BKAD,01,TY3131 TYFRB QR1/2K5.6 BK 200UP,18.23,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T32310BRAA,01,TY3231 TYFRB QR1/2K5.6 BR 135PD,6.22,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T32310BRAB,01,TY3231 TYFRB QR1/2K5.6 BR 155PD,5.08,0.00,50,0.17,EA,A,,CORE MAIN,,87573711155,,
01,T32310BRAC,01,TY3231 TYFRB QR1/2K5.6 BR 175PD,6.53,0.00,50,0.17,EA,A,,CORE MAIN,,87573711175,,
01,T32310BRAD,01,TY3231 TYFRB QR1/2K5.6 BR 200PD,5.84,0.00,50,0.17,EA,A,,CORE MAIN,,87573711200,,
01,T32310BRAE,01,TY3231 TYFRB QR1/2K5.6 BR 286PD,5.84,0.00,50,0.17,EA,A,,CORE MAIN,,87573711286,,
01,T32310CRAA,01,TY3231 TYFRB QR1/2K5.6 CR 135PD,7.68,0.00,50,0.17,EA,A,,CORE MAIN,,87573719135,,
01,T32310CRAB,01,TY3231 TYFRB QR1/2K5.6 CR 155PD,6.2,0.00,50,0.17,EA,A,,CORE MAIN,,87573719155,,
01,T32310CRAC,01,TY3231 TYFRB QR1/2K5.6 CR 175PD,7.68,0.00,50,0.17,EA,A,,CORE MAIN,,87573719175,,
01,T32310CRAD,01,TY3231 TYFRB QR1/2K5.6 CR 200PD,7.68,0.00,50,0.17,EA,A,,CORE MAIN,,87573719200,,
01,T32310CRAE,01,TY3231 TYFRB QR1/2K5.6 CR 286PD,7.68,0.00,50,0.17,EA,A,,CORE MAIN,,87573719286,,
01,T32310WHAA,01,TY3231 TYFRB QR1/2K5.6 WH 135PD,7.19,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T32310WHAB,01,TY3231 TYFRB QR1/2K5.6 WH 155PD,6.1,0.00,50,0.17,EA,A,,CORE MAIN,,87573714155,,
01,T32310WHAC,01,TY3231 TYFRB QR1/2K5.6 WH 175PD,7.19,0.00,50,0.17,EA,A,,CORE MAIN,,87573714175,,
01,T32310WHAD,01,TY3231 TYFRB QR1/2K5.6 WH 200PD,7.19,0.00,50,0.17,EA,A,,CORE MAIN,,87573714200,,
01,T32310WHAE,01,TY3231 TYFRB QR1/2K5.6 WH 286PD,7.19,0.00,50,0.17,EA,A,,CORE MAIN,,87573714286,,
01,T32310BKAB,01,TY3231 TYFRB QR1/2K5.6 BK 155PD,19.82,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T32310BKAD,01,TY3231 TYFRB QR1/2K5.6 BK 200PD,19.82,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T41310BRBA,01,TY4131 TYFRB QR3/4K8.0 BR 135UP,8.24,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T41310BRBB,01,TY4131 TYFRB QR3/4K8.0 BR 155UP,8.62,0.00,50,0.18,EA,A,,CORE MAIN,,87573901155,,
01,T41310BRBC,01,TY4131 TYFRB QR3/4K8.0 BR 175UP,8.24,0.00,50,0.18,EA,A,,CORE MAIN,,87573901175,,
01,T41310BRBD,01,TY4131 TYFRB QR3/4K8.0 BR 200UP,8.62,0.00,50,0.18,EA,A,,CORE MAIN,,87573901200,,
01,T41310BRBE,01,TY4131 TYFRB QR3/4K8.0 BR 286UP,8.24,0.00,50,0.18,EA,A,,CORE MAIN,,87573901286,,
01,T41310CRBA,01,TY4131 TYFRB QR3/4K8.0 CR 135UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T41310CRBB,01,TY4131 TYFRB QR3/4K8.0 CR 155UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,87573909155,,
01,T41310CRBC,01,TY4131 TYFRB QR3/4K8.0 CR 175UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T41310CRBD,01,TY4131 TYFRB QR3/4K8.0 CR 200UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,87573909200,,
01,T41310CRBE,01,TY4131 TYFRB QR3/4K8.0 CR 286UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,87573909286,,
01,T41310WHBA,01,TY4131 TYFRB QR3/4K8.0 WH 135UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T41310WHBB,01,TY4131 TYFRB QR3/4K8.0 WH 155UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,87573904155,,
01,T41310WHBC,01,TY4131 TYFRB QR3/4K8.0 WH 175UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T41310WHBD,01,TY4131 TYFRB QR3/4K8.0 WH 200UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,87573904200,,
01,T41310WHBE,01,TY4131 TYFRB QR3/4K8.0 WH 286UP,8.78,0.00,50,0.18,EA,A,,CORE MAIN,,87573904286,,
01,T42310BRBA,01,TY4231 TYFRB QR3/4K8.0 BR 135PD,8.24,0.00,50,0.17,EA,A,,CORE MAIN,,,,
01,T42310BRBB,01,TY4231 TYFRB QR3/4K8.0 BR 155PD,8.24,0.00,50,0.17,EA,A,,CORE MAIN,,87573911155,,
01,T42310BRBC,01,TY4231 TYFRB QR3/4K8.0 BR 175PD,8.24,0.00,50,0.17,EA,A,,CORE MAIN,,87573911175,,
01,T42310BRBD,01,TY4231 TYFRB QR3/4K8.0 BR 200PD,8.24,0.00,50,0.17,EA,A,,CORE MAIN,,87573911200,,
01,T42310BRBE,01,TY4231 TYFRB QR3/4K8.0 BR 286PD,8.24,0.00,50,0.17,EA,A,,CORE MAIN,,87573911286,,
01,T42310CRBA,01,TY4231 TYFRB QR3/4K8.0 CR 135PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573919135,,
01,T42310CRBB,01,TY4231 TYFRB QR3/4K8.0 CR 155PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573919155,,
01,T42310CRBC,01,TY4231 TYFRB QR3/4K8.0 CR 175PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573919175,,
01,T42310CRBD,01,TY4231 TYFRB QR3/4K8.0 CR 200PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573919200,,
01,T42310CRBE,01,TY4231 TYFRB QR3/4K8.0 CR 286PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573919286,,
01,T42310WHBA,01,TY4231 TYFRB QR3/4K8.0 WH 135PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573914135,,
01,T42310WHBB,01,TY4231 TYFRB QR3/4K8.0 WH 155PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573914155,,
01,T42310WHBC,01,TY4231 TYFRB QR3/4K8.0 WH 175PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573914175,,
01,T42310WHBD,01,TY4231 TYFRB QR3/4K8.0 WH 200PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573914200,,
01,T42310WHBE,01,TY4231 TYFRB QR3/4K8.0 WH 286PD,9.21,0.00,50,0.17,EA,A,,CORE MAIN,,87573914286,,
01,T33310BRAA,01,TY3331TYFRB1/2 K5.6 BR 135 HSW,11.29,0.00,50,0.18,EA,A,,CORE MAIN,,87573781135,,
01,T33310BRAB,01,TY3331TYFRB1/2 K5.6 BR 155 HSW,10,0.00,50,0.18,EA,A,,CORE MAIN,,87573781155,,
01,T33310BRAC,01,TY3331TYFRB1/2 K5.6 BR 175 HSW,11.29,0.00,50,0.18,EA,A,,CORE MAIN,,87573781175,,
01,T33310BRAD,01,TY3331TYFRB1/2 K5.6 BR 200 HSW,10,0.00,50,0.18,EA,A,,CORE MAIN,,87573781200,,
01,T33310BRAE,01,TY3331TYFRB1/2 K5.6 BR 286 HSW,11.35,0.00,50,0.18,EA,A,,CORE MAIN,,87573781286,,
01,T33310CRAA,01,TY3331TYFRB1/2 K5.6 CR 135 HSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573789135,,
01,T33310CRAB,01,TY3331TYFRB1/2 K5.6 CR 155 HSW,10.46,0.00,50,0.18,EA,A,,CORE MAIN,,87573789155,,
01,T33310CRAC,01,TY3331TYFRB1/2 K5.6 CR 175 HSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573789175,,
01,T33310CRAD,01,TY3331TYFRB1/2 K5.6 CR 200 HSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573789200,,
01,T33310CRAE,01,TY3331TYFRB1/2 K5.6 CR 286 HSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573789286,,
01,T33310WHAA,01,TY3331TYFRB1/2 K5.6 WH 135 HSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573784135,,
01,T33310WHAB,01,TY3331TYFRB1/2 K5.6 WH 155 HSW,10.59,0.00,50,0.18,EA,A,,CORE MAIN,,87573784155,,
01,T33310WHAC,01,TY3331TYFRB1/2 K5.6 WH 175 HSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573784175,,
01,T33310WHAD,01,TY3331TYFRB1/2 K5.6 WH 200 HSW,11.28,0.00,50,0.18,EA,A,,CORE MAIN,,87573784200,,
01,T33310WHAE,01,TY3331TYFRB1/2 K5.6 WH 286 HSW,11.28,0.00,50,0.18,EA,A,,CORE MAIN,,87573784286,,
01,T34310BRAA,01,TY3431TYFRB1/2 K5.6 BR 135 VSW,11.28,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34310BRAB,01,TY3431TYFRB1/2 K5.6 BR 155 VSW,11.28,0.00,50,0.18,EA,A,,CORE MAIN,,87573751155,,
01,T34310BRAC,01,TY3431TYFRB1/2 K5.6 BR 175 VSW,11.28,0.00,50,0.18,EA,A,,CORE MAIN,,87573751175,,
01,T34310BRAD,01,TY3431TYFRB1/2 K5.6 BR 200 VSW,11.28,0.00,50,0.18,EA,A,,CORE MAIN,,87573751200,,
01,T34310BRAE,01,TY3431TYFRB1/2 K5.6 BR 286 VSW,11.28,0.00,50,0.18,EA,A,,CORE MAIN,,87573751286,,
01,T34310CRAA,01,TY3431TYFRB1/2 K5.6 CR 135 VSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34310CRAB,01,TY3431TYFRB1/2 K5.6 CR 155 VSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34310CRAC,01,TY3431TYFRB1/2 K5.6 CR 175 VSW,15.36,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34310CRAD,01,TY3431TYFRB1/2 K5.6 CR 200 VSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34310CRAE,01,TY3431TYFRB1/2 K5.6 CR 286 VSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34310WHAA,01,TY3431TYFRB1/2 K5.6 WH 135 VSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,,,
01,T34310WHAB,01,TY3431TYFRB1/2 K5.6 WH 155 VSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573754155,,
01,T34310WHAC,01,TY3431TYFRB1/2 K5.6 WH 175 VSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573754175,,
01,T34310WHAD,01,TY3431TYFRB1/2 K5.6 WH 200 VSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573754200,,
01,T34310WHAE,01,TY3431TYFRB1/2 K5.6 WH 286 VSW,13.03,0.00,50,0.18,EA,A,,CORE MAIN,,87573754286,,
01,T35510BRAB,01,TY3551 RFII 1/2 K5.6 BR 155CON,14.09,0.00,50,0.544,EA,A,,CORE MAIN,,87517901155,,
01,T35510BRAD,01,TY3551 RFII 1/2 K5.6 BR 200CON,14.09,0.00,50,0.544,EA,A,,CORE MAIN,,87517901200,,
01,T35510BBAB,01,TY3551 RFII 1/2 K5.6 GW 155CON,14.09,0.00,50,0.544,EA,A,,CORE MAIN,,,,
01,T35510BBAD,01,TY3551 RFII 1/2 K5.6 GW 200CON,14.09,0.00,50,0.544,EA,A,,CORE MAIN,,,,
01,T35510CRAB,01,TY3551 RFII 1/2 K5.6 CR 155CON,14.09,0.00,50,0.544,EA,A,,CORE MAIN,,,,
01,T35510CRAD,01,TY3551 RFII 1/2 K5.6 CR 200CON,14.09,0.00,50,0.544,EA,A,,CORE MAIN,,,,
01,T35510BWAB,01,TY3551 RFII 1/2 K5.6 BW 155CON,12.55,0.00,50,0.544,EA,A,,CORE MAIN,,,,
01,T35510BWAD,01,TY3551 RFII 1/2 K5.6 BW 200CON,12.55,0.00,50,0.544,EA,A,,CORE MAIN,,,,
01,T35510BKAB,01,TY3551 RFII 1/2 K5.6 BK 155CON,15.61,0.00,50,0.544,EA,A,,CORE MAIN,,,,
